,video_id,publish_time,title,channel_Id,channel_title,tags,views_count,likes_count,dislikes_count,favorites_count,comments_count,duration
618,MSCyADD8cuM,2020-11-13T16:23:24Z,a playlist that will make you feel like the main character,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['main character songs', 'main character playlist', 'playlist', 'coming of age', 'main character', 'songs you need to hear', 'main character music', 'main character songs playlist', 'songs that make me feel like a teenager', ""songs that make me feel like i'm in an edit"", 'songs that will make you feel like the main character', ""90's songs"", ""90's playlist"", 'slowed and reverb', 'slow reverb drake', 'slow reverb songs', 'slowed sad songs', 'slowed songs', 'teenager playlist', '2020', '2020 playlist']",3126695,131710,649,0,2600.0,PT45M15S
619,qRLAMDZnqOg,2021-01-09T22:45:04Z,a playlist that will make you feel like you're the Villain,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['songs that make you feel like a villain', 'badass songs', 'badass playlist', 'songs badass', 'badass mix', 'mix badass', 'playlist badass', 'villain music', 'villain songs', 'villain playlist', 'playlist villain', 'villain', 'songs that make you feel like a boss', 'songs that make you feel like a badass', 'boss playlist', 'songs that will make you feel powerful', 'powerful playlist', 'baddie playlist', 'badass girl playlist', 'badass music', 'music badass', 'modern rock', 'badass', 'evil', 'uselessclout']",1558794,62369,579,0,2138.0,PT1H10M43S
620,K1vKpAvLUr4,2021-01-20T20:41:10Z,a playlist of songs to sing in the shower,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['shower playlist', 'shower playlist songs 2020', 'shower songs', 'shower concert', 'songs to sing in the shower', 'playlist', 'sing', 'song to sing', 'best music to song', 'try to not sing song', 'catcy music', 'best sing music', 'mix sing along', 'shower mix', 'sing in the shower', 'best shower music', 'uselessclout', 'bath songs', 'bath playlist', 'sad songs', 'happy songs', 'sad playlist 2021', 'sad songs 2021', 'best songs 2021', 'tiktok', 'aesthetic songs', 'shower time', 'shower music', 'shower thoughts']",1037988,60546,386,0,972.0,PT1H13M33S
621,ezRjc0kedJw,2020-09-29T06:09:42Z,songs that will make you feel like the main character - playlist,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['main character songs', 'main character playlist', 'playlist', 'coming of age', 'main character', 'songs you need to hear', 'main character music', 'main character songs playlist', 'songs that make me feel like a teenager', ""songs that make me feel like i'm in an edit"", 'songs that will make you feel like the main character', ""90's songs"", ""90's playlist"", 'slowed and reverb', 'slow reverb drake', 'slow reverb songs', 'slowed sad songs', 'slowed songs', 'teenager playlist', '2020', '2020 playlist']",884545,46743,182,0,1087.0,PT31M8S
622,3D9hr55kzhI,2020-12-06T18:45:00Z,songs that will make you feel like the main character - playlist,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['main character songs', 'main character playlist', 'playlist', 'coming of age', 'main character', 'songs you need to hear', 'main character music', 'main character songs playlist', 'songs that make me feel like a teenager', 'songs that make me feel like im in an edit', 'songs that will make you feel like the main character', '90s songs', '90s playlist', 'slowed and reverb', 'slow reverb drake', 'slow reverb songs', 'slowed sad songs', 'slowed songs', 'teenager playlist', '2020', '2020 playlist']",763446,27313,148,0,1108.0,PT1H1M34S
623,D-uKIvSnAjc,2020-11-26T23:05:08Z,A playlist for when you want to run away from home...,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['sad songs playlist 2020', 'sad songs', 'sad songs playlist', 'sad songs 2020', 'sad love songs', 'english sad songs 2020', 'sad songs that make you cry', 'new sad songs 2020', 'sad music 2020', 'sad mix songs', 'sad songs mix', 'sad songs mix2020', 'sad songs mix 2020', 'tiktok songs', 'sad tiktok songs', 'tik tok songs', 'sad tik tok songs', '2020 sad songs', 'saddest songs', 'saddest songs playlist', 'leave your home and family', 'run away from home', 'run away with me', 'leave your town', 'playlist']",381746,25851,69,0,1407.0,PT1H57S
624,KEJiMsDJmUg,2020-12-12T18:07:18Z,songs that make you feel like you're in a coming of age movie - a playlist,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['coming of age movie', 'coming of age playlist', 'coming of age', 'coming of age songs', 'coming of ages', 'coming of age ceremony', 'coming of age movie songs', 'coming of age playlist names', 'sad coming of age', 'sad coming of age playlists', 'songs in a coming of age movie', 'coming of age songs about growing up', 'songs in a coming of age', 'coming of age song', 'movie songs', 'coming of age sad', 'sad songs', 'sad tiktok songs', 'tiktok coming of age', 'coming of age tiktok', 'playlist', 'sad playlist']",354523,19402,66,0,326.0,PT1H5M8S
625,EIGsQQjyOB4,2021-02-19T17:45:00Z,a playlist of songs that make studying suck less,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['chilledcow', 'chilled cow', 'lofi', 'lofi hiphop', 'lofi hip hop', 'lo-fi hiphop', 'lo fi hip-hop', '1.AM Study session', 'study', 'study music', 'study mix', 'lofi mix', 'lofi hip hop mix', 'lofi compilation', 'chilledcow mix', 'chillhop', 'chill beats', 'chill', 'chill music', 'study playlist', 'studying playlist', 'studying songs', 'study songs', 'best study songs', 'best study playlist', 'study time', 'studying music', '2021 study music', 'study aesthetic', 'study aesthetic music', 'best study playlist on spotify']",354305,21265,70,0,616.0,PT1H2M46S
626,6J-_Y4leuog,2021-02-05T20:44:23Z,a playlist that will make you feel like the main character....PT. 2,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['main character songs', 'main character playlist', 'playlist', 'coming of age', 'main character', 'songs you need to hear', 'main character music', 'main character songs playlist', 'songs that make me feel like a teenager', 'songs that make me feel like im in an edit', 'songs that will make you feel like the main character', '90s songs', '90s playlist', 'slowed and reverb', 'slow reverb drake', 'slow reverb songs', 'slowed sad songs', 'slowed songs', 'teenager playlist', '2020', '2020 playlist', 'main character 2021']",245699,10310,56,0,256.0,PT1H6M17S
627,T85RrVFY_nU,2020-10-18T15:15:03Z,a playlist that makes you feel like the sad side character,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['main character songs', 'main character playlist', 'playlist', 'coming of age', 'main character', 'main character music', 'main character songs playlist', 'songs that make me feel like a teenager', ""songs that make me feel like i'm in an edit"", 'songs that will make you feel like the main character', ""90's songs"", ""90's playlist"", 'slowed and reverb', 'slow reverb drake', 'slow reverb songs', 'slowed sad songs', 'slowed songs', 'teenager playlist', '2020', '2020 playlist', 'side character', 'side character playlist']",226367,16822,32,0,1257.0,PT30M57S
628,KssxSTOcDcE,2020-10-24T17:59:01Z,Pov Playlist: You are walking home in the rain at 3am,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['sad songs', 'sad pov', 'sad tiktok songs', 'sad music', 'sad pov tiktk', 'pov tiktok', 'sad songs playlist 2020', 'sad songs playlist', 'sad songs 2020', 'sad love songs', 'english sad songs', 'english sad songs 2020', 'sad songs that make you cry', 'new sad songs 2020', 'sad music 2020', 'sad mix songs', 'sad songs mix', 'sad songs mix2020', 'sad songs mix 2020', 'get you the moon', 'tiktok songs', 'saddest tiktok songs', 'tik tok songs', 'sad tik tok songs', '2020 sad songs', 'saddest songs', 'saddest songs playlist']",192464,10376,29,0,848.0,PT31M44S
629,ZF9n6ft5A5k,2021-02-10T16:37:03Z,a playlist for hopeless romantics - a sad slowed playlist,UC9j8EtEcx-ah8bkxd2OqbgQ,UselessClout,"['slowed down songs', 'best slowed down songs', 'slowed down songs mix', 'slowed songs', 'slowed down songs sad', 'slowed down songs to cry to', 'slowed down songs playlist', 'slowed down sad songs', 'my favorite slowed down songs', 'sad slowed down songs to cry to', 'slowed down songs lyrics', 'slowed down songs vibe', 'slowed down songs 2021', 'best slowed songs', 'slowed down tiktok songs', 'sad slowed down songs to vibe to', 'hopeless romantics', 'hopeless romantic', 'hopeless romantic playlist', 'tiktok songs']",17103,1111,3,0,87.0,PT57M16S
630,7cR8rOx-f3A,2019-04-26T02:57:21Z,#Playlist II 샤워할때 들으면 수도세 폭발해서 엄마한테 등짝맞는 힙한 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['샤워할때', '팝송', '플레이리스트']",4257928,61495,1493,0,3034.0,PT35M20S
631,5U-Ic7JVNzQ,2019-03-03T03:26:51Z,#Playlist ll 듣는 순간 귀르가즘 느껴지는 힙한 팝송 노래들,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",3507615,62701,802,0,2322.0,PT33M43S
632,UcnjZfxX5Ss,2019-05-31T02:11:38Z,#Playlist ll 노동할 때 들으면 능률상승되는 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",2303588,24090,548,0,1162.0,PT38M35S
633,OFKanVcYjfY,2019-04-05T02:00:00Z,#Playlist II 귀에서 설레임이 봄봄 떨어지는 봄 팝송들,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '봄', 'playlist']",2065110,20482,379,0,850.0,PT35M23S
634,zpltA8F2M4Q,2020-04-01T23:00:16Z,#Playlist II 아침에 일어날 때 듣기 좋은 상쾌한 플레이리스트 💛,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['아침', '신나는', '팝송', '기상', '노래']",2019995,29856,742,0,1145.0,PT34M25S
635,4YY3i3Q99xU,2019-04-12T02:02:25Z,#Playlist II 레트로 감성이 듬뿍한 누디스코 팝송 10곡,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['펑키한', '누디스코', '플레이리스트']",1051523,22918,237,0,808.0,PT42M45S
636,FvM0UPzzV1M,2019-03-16T04:31:15Z,#Playlist ll 들썩들썩! 내적댄스 추게 되는 힙한 팝송 노래들,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",1017391,10076,247,0,468.0,PT34M55S
637,OUJhceca_3c,2019-09-15T15:56:23Z,#Playlist II 월요병 극복시켜주는 신나는 팝송 10곡,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['월요병', '신나는', '팝송', '플레이리스트']",965663,9628,284,0,553.0,PT33M53S
638,mWmnY2_H-O8,2019-05-17T02:00:03Z,#Playlist II 운전대는 꽉! 잡고 고개만 살짝 좌우로 까딱까딱 흔들어보기!,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '옐로우믹스테잎', 'yellowmixtape']",896411,9250,215,0,532.0,PT34M1S
639,eRrywm76uEg,2019-04-19T02:00:02Z,#Playlist II 집중할 때 듣기 좋은 Lofi한 노래들,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['공부할때', '집중할때', 'LOFI', 'CHILL']",820134,11351,174,0,652.0,PT58M12S
640,e6a7uLt80Vo,2019-07-05T02:00:04Z,#Playlist ll 세련됨이 뚝뚝 떨어지는 스타일리쉬한 팝송,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['스타일리쉬한', '트랜디한', '팝송']",802190,8783,215,0,398.0,PT41M31S
641,tbHUWAB_09k,2018-09-06T05:03:13Z,#Playlist ll 우울할 때 들으면 두둠칫 두둠칫 거리게 되는 신나는 팝송 노래 10곡,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",740652,9524,209,0,332.0,PT35M19S
642,NH37Cweg9kU,2019-05-10T03:52:36Z,#Playlist ll 방구석을 런웨이로 만드는 베이스 가득한 감각적인 노래들,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '런웨이', '팝송']",700221,12873,149,0,542.0,PT48M21S
643,KP4L_wlxoJE,2020-02-19T23:00:04Z,#Playlist II 느낌있게 리듬타고 싶을 때 듣기 좋은 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'Playlist']",619124,7534,154,0,449.0,PT38M30S
644,rjipmN5cpvk,2020-03-05T23:00:08Z,#Playlist II 다가올 봄을 기다리며 듣는 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '봄', '팝송']",551523,9023,123,0,473.0,PT40M9S
645,pAaSgR56uRQ,2019-01-04T11:50:13Z,#Playlist ll 따뜻한 이불속에서 발가락 꼼지락거리며 듣기 좋은 노래 10곡,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",538401,10082,135,0,396.0,PT35M3S
646,AQC1AsmLhUk,2019-01-07T15:14:26Z,#Playlist ll 편집샵에서 나올 법한 감각적인 트랜디한 노래들,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['트랜디한', '팝송', '플레이리스트']",528027,6627,104,0,212.0,PT36M51S
647,IvxHI12SfBs,2019-10-07T13:44:57Z,"#Fatal II 짜릿해, 늘 새로워, 치명적인 게 최고야! by HS_J",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['치명적인', '감각적인', '플레이리스트', '팝송']",499052,9531,106,0,571.0,PT32M14S
648,-DETvX57Y1E,2019-03-29T02:00:00Z,#Playlist II 반짝반짝 빛나고 있는 당신을 위한 팝송들,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,,494215,6627,122,0,516.0,PT34M55S
649,3KB-mP3RqJk,2019-03-14T14:37:12Z,#Playlist ll 자신감이 뿜뿜 솟구치는 힙한 팝송 노래들,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",457531,6372,129,0,313.0,PT32M49S
650,47iEjAPpIeo,2020-03-25T23:15:02Z,"#Playlist II 씰룩씰룩, 오늘은 엉덩이가 가출하는 날",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",455930,5143,123,0,296.0,PT34M12S
651,dQboKlxifnI,2019-08-02T02:00:02Z,"#Playlist II 앞으로 가느라 고생 많았으니까, 이제는 잠깐 쉬어가요 우리 🌈",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['여름', '여행', '팝송']",414681,5976,101,0,343.0,PT33M7S
652,F98IzJyfRWo,2019-07-12T02:00:01Z,#Playlist ll 오늘의 노래 날씨는 맑음,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['팝송', '플레이리스트']",410287,5164,94,0,351.0,PT34M58S
653,z9boEfR-XRQ,2019-08-23T02:00:09Z,#Playlist II 이걸 듣는 너의 몸은 아마 '휘청휘청',UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['그루브한', '힙한', '팝송', '플레이리스트']",406388,6791,95,0,452.0,PT34M
654,zSdmO0OKS4c,2020-01-16T23:00:09Z,#Playlist II 이 노래 듣고 당신이 행복했으면 정말 좋겠다. 💕,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '행복한', '신나는', '팝송']",400872,5161,90,0,431.0,PT39M56S
655,9f6vzqpajco,2020-04-15T23:00:04Z,#Playlist II 외출 준비할 때 틀어놓는 흥겨운 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",392466,5049,103,0,360.0,PT37M16S
656,kIkJPRjsAdc,2019-09-29T14:20:51Z,#Playlist II 이걸 듣는 내 인생도 룰루랄라~,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",377325,4554,110,0,409.0,PT32M38S
657,-DsnqeY1bkc,2019-07-19T02:00:01Z,"#Playlist ll 여름밤, 시원한 맥주 한잔과 듣기 좋은 팝송",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['여름밤', '팝송', '플레이리스트']",343496,4279,79,0,324.0,PT26M21S
658,KMihdzlJN1E,2019-05-03T02:00:00Z,"#Playlist ll 아름다운 날, 아름다운 너와 아름다운 노래를",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,,342705,4880,87,0,554.0,PT35M39S
659,DPjsJgVMPXo,2019-08-30T02:00:00Z,#Playlist II 이 구역의 감각적인 힙스터는 나야!,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['팝송', '플레이리스트', 'playlist']",328629,3901,80,0,344.0,PT30M43S
660,GTYz1h7SXCE,2019-06-21T02:33:49Z,#Playlist ll 휴식이 필요할 때 꺼내 듣는 상쾌한 트로피카,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",305618,3290,78,0,220.0,PT40M35S
661,VHbOjfkSNQE,2019-09-06T02:00:00Z,#Playlist II 로맨스 영화 속 주인공처럼,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['팝송', '플레이리스트', 'Playlist']",304405,5260,48,0,364.0,PT38M30S
662,qYMphOXnZpw,2020-05-28T23:00:14Z,#Playlist II 에어컨 대신 틀어놓는 시원한 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['여름', '시원한', '플레이리스트']",295391,4504,100,0,460.0,PT33M2S
663,z47cjiH6EjQ,2019-11-13T05:11:44Z,#Playlist II 들으면 마음이 편안해지는 팝송들 10곡 ＃ 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['편안한', '팝송', '플레이리스트', '옐로우믹스테잎']",293614,3798,59,0,277.0,PT34M56S
664,2heAq8DKNHE,2020-01-31T06:30:01Z,"#Playlist II 불안한 날들이지만, 오늘 하루도 느낌있게",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '신나는', '팝송', '옐로우믹스테잎']",280678,3255,72,0,253.0,PT41M51S
665,4OW65FtJ7yg,2019-09-22T14:00:00Z,"#Playlist ll 새벽녘, 그 감성속으로",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['팝송', '플레이리스트', 'playlist']",279493,3660,46,0,327.0,PT38M11S
666,DKrDh7ot2FQ,2019-12-05T09:02:19Z,#Playlist II 이 노래들이 크리스마스 선물 같았으면 좋겠다. ＃ 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '크리스마스', '팝송']",278217,6597,81,0,388.0,PT39M35S
667,5tKUWmXJDXU,2019-07-26T02:04:00Z,"#Playlist ll 꾸리꾸리 비오는 날에도 좋은 점이 있다면, 그건 바로",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['주륵주륵', '비오는날', '팝송']",276925,3771,67,0,454.0,PT31M1S
668,fhLdEM9vYEg,2019-08-16T02:00:02Z,#Playlist II 이유없이 공허한 그런 날에,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', '공허한', '옐로우믹스테잎']",273418,4649,62,0,449.0,PT39M49S
669,Uujgwcicp6s,2019-12-23T22:00:09Z,#Playlist II 음악만이 나라에서 허락하는 유일한 마약이니까..🤘,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",272411,3593,53,0,185.0,PT34M39S
670,fm83ylsuEws,2019-11-08T08:00:05Z,#Playlist II 나답게 살기로 결심한 당신을 위한 팝송,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['팝송', '플레이리스트', 'playlist']",240434,4204,61,0,291.0,PT34M42S
671,ZVdDKJ5byfI,2019-11-21T23:00:08Z,#Playlist  II 불타는 금요일엔 흥겨운 라틴 리듬과 함께 ft.골반주의,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['신나는', '라틴팝', '팝송', '플레이리스트']",237826,3636,68,0,271.0,PT32M12S
672,EdcVyOAY__U,2019-06-28T02:00:00Z,#Playlist ll 은은히 빛나는 보석 같은 팝송 9곡,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['팝송', '플레이리스트', 'playlist']",233309,3079,56,0,208.0,PT27M19S
673,OQ1QNh6OZds,2019-06-21T14:00:04Z,#Playlist ll 천천히 음미하며 듣기 좋은 Chill한 팝송,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",220253,2396,56,0,147.0,PT35M9S
674,AtpEvVsHYSc,2019-12-31T03:41:29Z,#Playlist II 그렇게 지나온 시간들과 함께,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",203667,2989,39,0,156.0,PT39M23S
675,0pIfuzq38Aw,2020-05-06T23:00:01Z,#Playlist II 자신감이 필요할 때 꺼내듣는 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['당당하게', '옐로우믹스테잎', 'yellowmixtape']",197035,3118,56,0,186.0,PT32M25S
676,v6KTPi4L8_k,2019-05-24T02:00:04Z,#Playlist ll 낭만적인 사랑이 있다면 이런 느낌일 거야,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['낭만적인', '감성적인', 'YellowMixtape']",187421,2231,32,0,221.0,PT33M14S
677,JAL-jm5AYNU,2020-04-30T23:00:05Z,#Playlist II 치명적인게 죄라면 이 플레이리스트는 무기징역..💘,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",151302,2608,44,0,307.0,PT38M12S
678,1ICPmFhcUT4,2019-05-27T15:23:52Z,"#Playlist II 나만 알기 아까운 아티스트 ""Lolo Zouaï""(롤로 주아이)",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['롤로 주아이', 'Lolo Zouaï', '플레이리스트']",147787,2582,40,0,246.0,PT15M59S
679,xsd8XuzUZLg,2019-10-30T14:15:00Z,#Playlist II 늦가을 따뜻함과 쓸쓸함 그 사이 속에서,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['가을', '팝송', '플레이리스트']",146513,2075,26,0,229.0,PT35M14S
680,pAOgxyt6OoA,2020-02-07T15:15:00Z,#Playlist II 그루비함 속에 피어나는 아름다운 몸짓,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', '옐로우믹스테잎', '그루비한']",145792,1910,31,0,206.0,PT39M42S
681,2qvmgONBir0,2020-10-13T23:00:01Z,#playlist II 운동세포 자극하는 신나는 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['운동할때', '신나는', '플레이리스트']",143011,2542,41,0,171.0,PT39M9S
682,9jZMHEWlA8Y,2019-10-24T14:00:04Z,"#Playlist II 나만 알기 아까운 아티스트 ""엘라 메이""",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['엘라메이', 'R&B', '알엔비']",142897,3222,36,0,253.0,PT21M39S
683,5gUZI30_vzk,2020-03-12T14:00:04Z,#Playlist ll 감정이 파도처럼 밀려오는 날,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['센치한', '감성적인', '팝송']",136256,2449,40,0,307.0,PT36M54S
684,Z4rmP8wfjxo,2020-05-13T23:00:09Z,#Playlist II 집중할때 듣기 좋은 플레이리스트 2탄,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['집중할때', '공부할때', 'chillhop']",135386,2317,30,0,315.0,PT1H
685,gHPkDp1AwH8,2020-04-20T23:00:09Z,"#Playlist II 있잖아, 네 뒤에는 항상 내가 있을게",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['위로하는', '달달한', '팝송']",131337,2205,35,0,260.0,PT32M39S
686,Ws0CrRdWv24,2019-12-17T02:00:14Z,"#Playlist II 나만 알기 아까운 아티스트 ""해리 스타일스""",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,,126274,2674,27,0,145.0,PT22M9S
687,EuCupi-ks2I,2019-07-21T14:06:37Z,"#Playlist II 나만 알기 아까운 아티스트 ""톰 미쉬""",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['톰 미쉬', '플레이리스트', '팝송']",119776,2035,24,0,210.0,PT24M44S
688,ofrOpUF7mSQ,2020-06-28T23:00:07Z,"#Playlist II 네가 있으면 손전등은 따로 필요없어, 너는 나에게 빛이거든",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['기분좋은', '신나는', '팝송', '여름']",117364,1955,39,0,232.0,PT41M57S
689,2ZzqqPUbptY,2019-11-28T14:15:01Z,#Playlist II 마음에 안개가 끼었을 때,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",114550,1980,21,0,263.0,PT39M10S
690,4ha4SKQyzK0,2019-07-14T15:08:34Z,"#Playlist II 나만 알기 아까운 아티스트 ""시그리드""",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['팝송', '시그리드', '플레이리스트']",113791,1910,19,0,241.0,PT16M
691,9gU1_yJ3-GE,2020-01-21T02:00:01Z,"#Playlist II 나만 알기 아까운 아티스트 ""할시""",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",112804,1984,19,0,138.0,PT19M15S
692,ZurTkl7lYt0,2020-09-29T23:00:05Z,#playlist II 휴일을 맞이하며 듣는 기분좋은 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['팝송', '플레이리스트', 'playlist']",112060,1453,38,0,166.0,PT32M27S
693,svUT0ohnfAM,2020-03-19T03:00:11Z,#Playlist ll 우리들이 같이 만든 보물같은 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '팝송', 'playlist']",102707,1572,25,0,327.0,PT32M5S
694,hHxyvjHx2k0,2020-07-19T23:00:05Z,#Playlist II 보라색을 음악으로 표현한다면.,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['playlist', '플레이리시트', '팝송']",98537,1603,32,0,184.0,PT36M4S
695,XNOrCPkZ9qo,2019-05-20T17:13:17Z,"#Playlist II 나만 알기 아까운 아티스트 ""KOTA The Friend"" (코타 더 프렌드)",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['KOTA The Friend', 'YellowMixatpe', 'Chill']",94658,1648,20,0,274.0,PT17M12S
696,ql8CDFOBpWY,2020-11-09T23:00:06Z,#PLAYLIST II 내 귀를 자극하는 감각적인 노래,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,,94181,1574,18,0,84.0,PT30M57S
697,XdESdTfehx0,2020-07-12T23:00:04Z,#Playlist II 몽글몽글한 기억들이 떠오르는 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['여름', '몽글몽글', '플레이리스트']",88011,1301,15,0,141.0,PT39M47S
698,hT82m64YQOY,2020-04-10T14:15:00Z,#Playlist II 외로울 때 하나씩 꺼내듣는 플레이리스트,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['센치한', '옐로우믹스테잎', 'yellowmixtape', '외로울때']",87499,1386,21,0,150.0,PT36M4S
699,4L2RuStwv00,2019-11-17T22:00:00Z,"#Playlist II 나만 알기 아까운 아티스트 ""영블러드""",UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['플레이리스트', '영블러드', '옐로우믹스테잎']",84579,1576,15,0,124.0,PT16M5S
700,rE-vR1mEd4g,2020-07-23T23:00:10Z,#Playlist II 강렬함을 음악으로 표현한다면,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['playlist', '플레이리스트', '팝송']",83419,1179,35,0,128.0,PT32M51S
701,DIXLVYilty4,2020-04-05T23:00:04Z,#EVENT II 온전한 어른이 되는 울퉁불퉁한 길을 따라,UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['인디', '옐로우믹스테잎', '옐믹', 'yellowmixtape', '이벤트']",74992,1204,23,0,368.0,PT30M38S
702,UL_YEnxMPv0,2019-09-08T14:22:39Z,#Event II 음악으로 먼저 만나보는 영화 '미드90' & [영화티켓이벤트],UC4Oqg2xJLbOkGnTpn68pErA,yellow mixtape,"['미드90', 'MID90', '힙합']",74703,1236,14,0,151.0,PT36M42S
